id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13090723,Lovely apartment in Paris,51580202,Charlotte,,Batignolles-Monceau,48.891764356342414,2.323700760970373,Entire home/apt,60,7,0,,,1,39
4899260,53m2 B&B flat in a nice building,15193024,Pierre,,Batignolles-Monceau,48.88833280152194,2.3210485670425203,Entire home/apt,80,1,14,2016-05-26,0.82,3,28
7912666,Palais des Congrès - Confort charme,41713222,Stephan Et Valérie,,Batignolles-Monceau,48.8782764785683,2.285148603983662,Entire home/apt,111,2,11,2016-06-29,1.21,1,330
13027445,Beau deux pièces à Brochant,25096538,Alix,,Batignolles-Monceau,48.891123377359385,2.320717964130378,Entire home/apt,55,2,0,,,1,40
2530163,Studio parisien aux Batignolles,12956520,Eytan,,Batignolles-Monceau,48.89185406195104,2.3207951808423686,Entire home/apt,49,4,22,2016-06-27,1.69,1,208
5754167,Studio close to Arc de Triomphe,1419787,Bertrand,,Batignolles-Monceau,48.88313918795034,2.3045463067673695,Entire home/apt,70,20,0,,,2,363
8980161,Studio Apartment Nr 1,46919587,Residence Maillot,,Batignolles-Monceau,48.88101363708917,2.2806825326387705,Entire home/apt,100,1,1,2015-12-20,0.15,1,365
2485968,"Lovely flat/house, near Montmartre",12721086,Nathalie Et Rémi,,Batignolles-Monceau,48.88706302797992,2.3239640810551223,Entire home/apt,90,3,81,2016-06-17,2.96,1,257
12349077,Cosy & Charming apt Batignolles,66689364,Franck,,Batignolles-Monceau,48.89072659859145,2.320801936404553,Entire home/apt,45,4,1,2016-05-23,0.71,4,12
6047730,Lovely Apartment in a Lively Area,31386124,David,,Batignolles-Monceau,48.88892665515788,2.3208143586341783,Entire home/apt,50,12,0,,,1,0
1228080,Charming apartment at 2mn fromParis,6697983,Saby,,Batignolles-Monceau,48.8856251302384,2.2851820398520326,Entire home/apt,65,2,44,2016-06-24,1.29,1,345
5864622,Charming Studio In Paris 17émé,30452356,Francisco,,Batignolles-Monceau,48.89093833422568,2.320846388874365,Entire home/apt,35,2,30,2016-04-23,1.97,1,126
3391978,"Abbesses, à 10 mn de Montmartre",17112617,Guillaume,,Batignolles-Monceau,48.89046364567243,2.3244924408944936,Entire home/apt,55,4,41,2016-06-19,1.69,1,342
7569481,2 p.entre Montmartre et Batignolles,5227836,Aude,,Batignolles-Monceau,48.89115748587841,2.323475850839354,Entire home/apt,58,5,0,,,1,0
7013357,Lovely 2 rooms flat,23578444,Thomas,,Batignolles-Monceau,48.884846091921546,2.3109449354270244,Entire home/apt,55,3,2,2015-10-12,0.17,1,21
9934231,studio / courcelles,39922748,Clara,,Batignolles-Monceau,48.88169040354316,2.3055735029012108,Entire home/apt,80,1,0,,,64,365
5057890,Cosy spacious flat under Montmartre,26115640,Catherine,,Batignolles-Monceau,48.89070502713419,2.3241060587821254,Entire home/apt,55,3,1,2015-05-28,0.07,2,0
8765306,Lovely 2 Rooms flat in Batignolles - Paris,26046584,Boris&Anne,,Batignolles-Monceau,48.890707989546556,2.322841659408111,Entire home/apt,55,1,2,2016-06-27,1.76,1,37
9423486,Nice 1bedroom near Montmartre,10410692,Alexis Et Chloé,,Batignolles-Monceau,48.89140747433136,2.3249125158705177,Entire home/apt,39,5,15,2016-06-27,2.25,1,223
6344599,"Superbe 130m2, 17e. Terrasse 30m2 !",32348895,Thierry,,Batignolles-Monceau,48.884574659148775,2.3100853819968843,Entire home/apt,230,3,15,2016-05-17,1.38,1,59
2267326,"Lovely studio, Parc Monceau ",11577395,Honorine,,Batignolles-Monceau,48.88048394383085,2.3045092072213658,Entire home/apt,59,2,70,2016-06-27,2.38,1,333
13603516,Inexpensive room for travelers,78683531,Ariel,,Batignolles-Monceau,48.88162418982789,2.310654390015286,Private room,30,1,1,2016-07-01,1,1,72
358440,Charming quiet flat near Montmartre,1707249,Nicolas,,Batignolles-Monceau,48.88742179535144,2.323316866976996,Entire home/apt,90,2,44,2016-05-27,0.87,1,9
7481313,This is Paris!,4936861,Gianni,,Batignolles-Monceau,48.881889373785484,2.310713757377104,Private room,75,2,10,2016-06-25,1.09,1,355
8835731,Charming parisian flat - 1 rooms,46271735,Delphine,,Batignolles-Monceau,48.88602622342564,2.3093415475961336,Private room,43,2,59,2016-07-02,7.47,1,330
13103232,Paris Triplex,18079102,Yvonne,,Batignolles-Monceau,48.881707971147,2.3105727470250916,Entire home/apt,135,7,0,,,1,54
13809556,App Villiers,38067312,Alizé,,Batignolles-Monceau,48.88251812881832,2.3094558539180707,Private room,80,1,0,,,1,1
10086549,Cosy flat close to Montmartre,21694683,Hugo,,Batignolles-Monceau,48.88915903729733,2.3224544121140616,Entire home/apt,50,2,4,2016-05-08,0.77,1,5
13286870,Beau studio tout confort & proximité centre Paris,74952872,Soso,,Batignolles-Monceau,48.890820749973905,2.3217724626306895,Entire home/apt,45,3,1,2016-06-12,1,1,233
12553104,Aparta-Estudio cómodo y Privado,68037752,Diego,,Batignolles-Monceau,48.88308441002727,2.3031342216513613,Private room,30,2,6,2016-06-21,3.60,1,356
5625857,Studio,16816867,Jessica,,Batignolles-Monceau,48.8846381005245,2.3091314023312233,Entire home/apt,60,1,1,2015-05-13,0.07,1,15
6196631,Tranquil Eco-Friendly B & B,32134097,Marie,,Batignolles-Monceau,48.88222605937318,2.308440221873896,Private room,70,2,2,2016-05-29,0.82,1,157
6776575,Appartement Batignolles,4433192,Marielle,,Batignolles-Monceau,48.88966827381335,2.323851674629987,Entire home/apt,89,2,0,,,1,0
13604699,Charming studio in Porte Maillot,6713498,Melissa,,Batignolles-Monceau,48.87980952914555,2.2848686647280982,Entire home/apt,65,1,0,,,1,3
6988749,17e - Deux pièces tout confort,35184101,Michel,,Batignolles-Monceau,48.89125889430207,2.321353350039756,Entire home/apt,71,5,0,,,1,0
5752524,Apartment in a chic neighbourhood,7239393,Mélissa,,Batignolles-Monceau,48.88205512718355,2.3035576746453366,Entire home/apt,982,5,3,2015-12-04,0.23,36,359
2055158,Le Typiquement Parisien ,10525709,Anila,,Batignolles-Monceau,48.89069004853677,2.322990171192824,Private room,50,1,92,2016-06-10,3.97,1,347
6112288,Beautiful suite with dressing room,31686613,Kévin,,Batignolles-Monceau,48.8904555148334,2.321889067753972,Private room,40,3,27,2016-05-18,1.93,1,314
8779428,Under the roofs of Paris,46020108,Angelo,,Batignolles-Monceau,48.888859139819594,2.3243148793414217,Entire home/apt,36,1,1,2016-02-26,0.23,1,0
4815336,Cosy parisian flat Batignolles area,11799104,Francis,,Batignolles-Monceau,48.89165590992075,2.320800316604981,Entire home/apt,55,3,15,2016-06-20,0.97,1,180
12661613,Appartement Cosy Batignolles Paris,14534958,Nissia,,Batignolles-Monceau,48.88811783650237,2.3213637165255836,Entire home/apt,70,4,1,2016-06-17,1,1,214
7592588,65m ²Porte maillot near Arc Triomph,35554706,Pauline,,Batignolles-Monceau,48.87876471473491,2.2848773896540036,Private room,50,1,14,2015-10-08,1.25,2,0
11440134,PORTE MAILLOT/CHAMPS ÉLYSÉE- 4 PERS,60121136,Marie,,Batignolles-Monceau,48.88455492311381,2.2845645492348097,Entire home/apt,110,1,7,2016-06-21,1.76,1,311
765121,Charming 1br Batignolles-Montmartre,4032478,Thibaut,,Batignolles-Monceau,48.88951012996542,2.324163868429247,Entire home/apt,60,2,55,2016-06-27,1.49,1,3
3736104,Idéal pour visiter Paris...,19097535,Benjamin,,Batignolles-Monceau,48.8825505429771,2.304457354050286,Entire home/apt,100,1,0,,,1,0
5954039,Charming and safe area+your portrait!,30908122,Jo,,Batignolles-Monceau,48.88479882156076,2.3108366059823395,Private room,55,3,15,2016-06-08,1.02,2,298
5463117,"Lovely 2 rooms, near Montmartre",17253870,Claire,,Batignolles-Monceau,48.89213443677053,2.322807050357605,Entire home/apt,60,2,2,2016-06-27,1.18,1,208
4963364,20 min à pied de l' Arc de triomphe,7999287,Alexandra,,Batignolles-Monceau,48.88628478424667,2.3090913873485923,Entire home/apt,73,2,10,2016-06-17,0.66,1,365
9535025,Charmant 2 pièces tout équipé,49391743,Michael,,Batignolles-Monceau,48.88462284713413,2.3035080449082592,Entire home/apt,60,1,10,2016-06-30,2.10,1,361
10077605,Le placard !,47604456,Arthur,,Batignolles-Monceau,48.88731696981711,2.322785841887284,Private room,25,1,56,2016-06-11,9.23,1,31
1903992,Bed and breakfast in Paris 17 ,1630453,Antoine,,Batignolles-Monceau,48.885206710803594,2.3054870285337583,Private room,67,4,0,,,1,348
9727304,Cosy apartment in Paris - 4p.,14718244,Damya,,Batignolles-Monceau,48.88084877953556,2.305700101613748,Entire home/apt,130,2,4,2016-06-13,0.90,1,266
1290192,Charmant appartement Batignolles,7016203,Charlotte,,Batignolles-Monceau,48.892583007245975,2.3230536169927807,Entire home/apt,50,2,19,2016-05-30,0.52,1,77
1391645,Charming studio at the heart of Par,7523846,Miranda,,Batignolles-Monceau,48.89109459268596,2.3222457262395295,Entire home/apt,72,5,0,,,1,365
13395887,Stylish flat beside Parc Monceau,76200035,Florence,,Batignolles-Monceau,48.882628778714356,2.3115783029753256,Entire home/apt,120,1,1,2016-06-20,1,1,179
7966405,BIENVENUE DANS LE 17è,42033824,Djaouiba,,Batignolles-Monceau,48.88453908456267,2.3107837975024568,Entire home/apt,65,2,9,2016-07-03,0.97,1,345
3538492,Grand 2 pièces baigné de lumière,17813413,Laura,,Batignolles-Monceau,48.89176955665985,2.3211581031477917,Entire home/apt,76,4,24,2016-06-26,1.08,1,37
7193223,Vue sur la Tours efel,37670418,Mehdi,,Batignolles-Monceau,48.88802825518754,2.32480636525559,Entire home/apt,121,1,0,,,1,365
815983,nice 2 rooms flat near Montmartre,4286831,Laurent Et Valérie,,Batignolles-Monceau,48.88660080233677,2.3214725594182144,Entire home/apt,70,3,60,2016-05-14,1.39,1,9
12276962,Appartement 3 pièces à louer,66146830,Eugène,,Batignolles-Monceau,48.89248883260701,2.324002509614658,Entire home/apt,75,7,0,,,1,0
7756723,RARE SANS VIS A VIS PLACE WAGRAM,40784587,Elisabeth,,Batignolles-Monceau,48.886219250470695,2.3043087418044568,Entire home/apt,85,4,0,,,1,0
6198459,Maison et jardin aux Batignolles,32143733,Michel,,Batignolles-Monceau,48.88717305755144,2.323525488333804,Entire home/apt,200,1,3,2015-07-14,0.23,1,0
10048111,Great Studio with Balcony in Paris,27108668,Dorra,,Batignolles-Monceau,48.88630582694237,2.3035295208745254,Entire home/apt,50,2,0,,,1,0
6184862,Wonderful apartment in city center,4962131,Hazem,,Batignolles-Monceau,48.88043660336367,2.3053247053852277,Entire home/apt,85,2,1,2015-06-05,0.08,1,0
8970408,Batignolles Montmartre Élégant 95m2,45888630,Morgane,,Batignolles-Monceau,48.88785495093649,2.323645514263775,Entire home/apt,155,2,7,2016-02-10,0.83,1,345
1029269,Under the roofs of Paris! (2 Bd),5663416,Julie,,Batignolles-Monceau,48.88026818509125,2.3060804657825598,Entire home/apt,251,5,25,2014-10-27,0.65,1,365
1330663,Appartement // Idéal pour un couple,7218072,Lucas,,Batignolles-Monceau,48.89162104141265,2.321332387866428,Shared room,78,25,0,,,1,365
5479411,Studio Paris 17 - Epinettes,28414509,A,,Batignolles-Monceau,48.8915241240368,2.322415705826021,Shared room,45,1,2,2015-09-13,0.19,1,365
13074817,Charmant 3 pièces aux Batignolles,28149121,Marion,,Batignolles-Monceau,48.89252334112164,2.321378150737378,Entire home/apt,65,1,1,2016-06-28,1,1,35
11663795,Duplex  cosy,8334447,2691lilou,,Batignolles-Monceau,48.892857107518225,2.3219115756188726,Entire home/apt,35,4,1,2016-06-05,1,1,351
5276055,Proche Montmartre / Batignolles,27311676,Charles,,Batignolles-Monceau,48.892538171933126,2.3241599749924164,Entire home/apt,63,1,15,2016-02-01,0.98,1,0
12545674,"Bel appartement 45m2, Paris 17",67985453,Greg,,Batignolles-Monceau,48.892883320880934,2.3234318905760962,Entire home/apt,100,5,0,,,1,91
10507211,Loft quite and peaceful,54174424,Marie-Stéphane,,Batignolles-Monceau,48.887183406590005,2.323063322646758,Entire home/apt,130,1,4,2016-06-12,2.07,1,180
10668257,paris brochant,55106067,Debondy,,Batignolles-Monceau,48.89145378425129,2.3214745088740685,Entire home/apt,50,1,0,,,1,365
13230344,"Charmant 2 pièces au coeur des Batignolles, 17ème",15934472,Elise,,Batignolles-Monceau,48.886789448766635,2.3244681136308225,Entire home/apt,70,1,1,2016-06-04,1,1,18
6213632,Luminous 2 rooms flat in Batignoles,16707982,Raphaël,,Batignolles-Monceau,48.89319190100885,2.3238863940214105,Entire home/apt,65,4,0,,,1,0
10403860,Cosy appart Montmartre/Batignolles,44717586,Natacha,,Batignolles-Monceau,48.89147065046484,2.3237850925489387,Entire home/apt,55,1,2,2016-02-27,0.35,1,0
12978919,Studio au cœur des Batignolles,24066334,Marie,,Batignolles-Monceau,48.88830912767392,2.3207689451817415,Entire home/apt,59,2,0,,,1,365
13308331,Chambre à partager dans la rue Cardinet,34647081,Ashley,,Batignolles-Monceau,48.88590524089061,2.3106998422078338,Shared room,25,1,0,,,1,188
12533798,Quiet studio with a nice balcony.,67900262,Alexane,,Batignolles-Monceau,48.88055659787518,2.284968993789231,Entire home/apt,60,1,0,,,1,13
6827241,Studio lumineux et calme avec balcon,35762703,Chloé,,Batignolles-Monceau,48.88184564516716,2.2836005005843782,Entire home/apt,60,1,1,2016-07-02,1,1,262
2104349,Duplex Porte Maillot 75m²,10729163,Olivier,,Batignolles-Monceau,48.881264694638034,2.284950884599368,Entire home/apt,111,4,19,2016-06-21,0.70,1,89
6874755,SUPERBE STUDIO 23 M2 TOUT EQUIPE,36027157,Bruno,,Batignolles-Monceau,48.89273402781849,2.3222569830038586,Entire home/apt,90,1,0,,,1,0
6289165,Friendly French Flat (45m2),32693225,Arnaud,,Batignolles-Monceau,48.891937382316414,2.321820945745925,Entire home/apt,60,2,5,2016-06-13,0.40,1,332
1064799,Appartement boulevard Malesherbes,5859918,Guillaume,,Batignolles-Monceau,48.886350914182934,2.3072093171459453,Entire home/apt,95,4,2,2015-10-29,0.08,1,365
6247627,"Calme, joli et tout équipé.",4805276,Laure,,Batignolles-Monceau,48.89042895927708,2.3228279979936266,Entire home/apt,70,2,0,,,1,0
9487744,Studio lumineux et bien agencé,49174455,Charlotte,,Batignolles-Monceau,48.889727811061285,2.3247566865146165,Entire home/apt,50,1,0,,,1,1
13092189,Deux pièces proche Batignolles,54576996,Maëva,,Batignolles-Monceau,48.8896316229118,2.3226446368148324,Entire home/apt,70,1,0,,,1,0
12600515,Appartement dans les Batignolles,68375431,Palc,,Batignolles-Monceau,48.88923646105595,2.320696667304792,Entire home/apt,60,2,3,2016-06-20,1.38,1,244
3749621,Amazing Sunny studio - Parc Monceau,2097967,Rudy,,Batignolles-Monceau,48.88085678206908,2.307679498024634,Entire home/apt,111,3,1,2015-02-21,0.06,1,0
12817497,Appartement cosy vers Guy Moquet,21452246,Elodie,,Batignolles-Monceau,48.89113948463259,2.320733957761125,Entire home/apt,70,1,2,2016-06-27,1.20,2,324
8122697,Charming Studio with beautiful,20702825,Jérémy,,Batignolles-Monceau,48.88451624718222,2.3102014791377896,Entire home/apt,90,3,0,,,1,0
7882311,PARIS 17 (Malesherbes) apart confor,41551512,Benoit&Edwige,,Batignolles-Monceau,48.88534432207317,2.308989648292526,Entire home/apt,199,5,0,,,1,0
11078752,Very charming T3 in Paris 17th,9416705,Thomas,,Batignolles-Monceau,48.88615356951613,2.308187785171613,Entire home/apt,80,1,0,,,1,0
13485319,Charmant Appartement Paris 17ème,37391610,,,Batignolles-Monceau,48.88426293259773,2.307588995715195,Entire home/apt,171,2,0,,,1,58
1146757,Nice and calm flat in Batignolles!!,5950041,Julie,,Batignolles-Monceau,48.88958014354448,2.3228191489242125,Entire home/apt,150,1,11,2015-01-19,0.32,4,184
3438469,1BR FLAT COMFY- BATIGNOLLES,13481595,Matthias,,Batignolles-Monceau,48.88953572483601,2.323918074489459,Entire home/apt,70,3,4,2015-11-08,0.31,1,72
2805403,fully equipped flat - Batignolles,7149524,Mathieu,,Batignolles-Monceau,48.89211355967679,2.3228871154783346,Entire home/apt,55,1,20,2016-03-31,0.77,1,117
9421889,2 pièces 40m² lumineux Paris 17e,5328334,Sophie,,Batignolles-Monceau,48.8890080019422,2.3231962697264144,Entire home/apt,60,2,2,2016-01-30,0.33,1,331
8176760,Le charme des Batignolles !,21799836,Caroline,,Batignolles-Monceau,48.89076076832685,2.321981324435907,Entire home/apt,80,4,11,2016-07-02,1.12,1,361
2605719,Pavillon unique aux Batignolles ,13344086,Leslie,,Batignolles-Monceau,48.89024036438123,2.32206680450727,Entire home/apt,280,3,2,2015-01-01,0.11,1,42
12804534,Stylish appartment with a view,4416544,Haroun,,Batignolles-Monceau,48.89260976295284,2.3228776929047545,Entire home/apt,50,3,1,2016-05-20,0.65,1,197
11967081,La casaon,63923804,Lorraine,,Batignolles-Monceau,48.88767960092584,2.3237799835523103,Entire home/apt,100,2,0,,,1,0
13621434,Bel appartement - Batignolles,74543554,Stéphane,,Batignolles-Monceau,48.887879123501946,2.323898527518034,Entire home/apt,60,1,1,2016-06-27,1,1,316
3621446,3 pieces Paris 17eme lumineux,14602114,Arnaud,,Batignolles-Monceau,48.88937612292645,2.322930977942841,Entire home/apt,112,2,5,2016-03-22,0.71,1,0
2900476,2P Paris 17 Batignolles,6190849,Laurent,,Batignolles-Monceau,48.89250374262384,2.321635261908139,Entire home/apt,80,2,0,,,1,365
13364886,Charming and Cozy Parisian flat,3989943,Pierre-Alain,,Batignolles-Monceau,48.888212093692175,2.321770632623762,Entire home/apt,100,2,0,,,1,291
2174225,小巴黎汪星人家庭旅馆 ,11090962,Liang,,Batignolles-Monceau,48.890434551545255,2.3208137293746893,Entire home/apt,65,1,1,2014-01-28,0.03,1,365
8057282,STUDIO AVEC TERRASSE PANORAMIQUE,12859066,Helga,,Batignolles-Monceau,48.88439954279592,2.2830303115735155,Entire home/apt,90,1,0,,,1,365
12506745,Appart Batignolles avec balcon,22567456,Morgane,,Batignolles-Monceau,48.88798395499158,2.3209766393455755,Entire home/apt,55,1,2,2016-06-19,2,1,269
13221485,Charmant studio de 32m2 dans le 17ème.,5956748,Raoul,,Batignolles-Monceau,48.89451044478445,2.317242104079974,Entire home/apt,39,1,5,2016-06-30,5,1,328
13720041,Cosy & quiet typical Parisian flat,3094237,Vincent,,Batignolles-Monceau,48.88893015042047,2.3193110755003206,Entire home/apt,70,1,0,,,1,48
6489992,Cosy flat Batignolles/Montmartre!,33916461,Bertrand,,Batignolles-Monceau,48.89202912068304,2.3196913386581057,Entire home/apt,85,2,12,2016-06-19,0.98,1,306
1658159,Batignolles studette confort soleil,4871501,Estelle,,Batignolles-Monceau,48.88949171161431,2.3180342916325767,Entire home/apt,36,5,15,2015-10-03,0.46,1,211
6615895,Charming flat in Epinettes district,17279201,Valentin,,Batignolles-Monceau,48.891877664549966,2.318679901863036,Entire home/apt,65,1,0,,,1,0
11339990,"58m², 2 bedrooms, 1 living in Paris",59355699,Yolande,,Batignolles-Monceau,48.89222840001132,2.3176633906343036,Entire home/apt,60,5,2,2016-06-22,0.64,1,91
4711807,Cosy apartment with 1 bedroom,3287271,Johan,,Batignolles-Monceau,48.89031569744916,2.3185726758699445,Entire home/apt,60,2,5,2016-06-15,0.27,1,187
13073754,Authentic Parisian 2 bedroom Flat in Batignolles,62509540,Aurelie & Alexandra,,Batignolles-Monceau,48.88761394401267,2.317159219180127,Entire home/apt,139,1,0,,,14,111
7022573,PETIT NID A PARIS,14291894,Marine,,Batignolles-Monceau,48.89506279009235,2.3131549635464093,Private room,43,1,14,2016-06-09,1.18,1,360
11097754,Lovely and cosy studio in Paris,57632222,Sarinna,,Batignolles-Monceau,48.89173543195637,2.3168733173827873,Entire home/apt,89,2,7,2016-06-24,1.58,1,241
13076987,A nice flat in Paris,19945060,Caroline,,Batignolles-Monceau,48.88914063985437,2.3193669946058737,Private room,50,1,1,2016-06-05,1,1,89
13202223,AUX PORTES DE PARIS  48m2,73958624,Mimio,,Batignolles-Monceau,48.89791078901429,2.3130643609373656,Entire home/apt,55,2,1,2016-06-06,1,1,22
6367405,Studio dans atelier d'artiste,27114385,Lau,,Batignolles-Monceau,48.88908929408379,2.317350521605271,Private room,60,2,3,2016-04-02,0.42,1,233
10743804,Nice studio in the heart of 17eme .,36142863,Yog,,Batignolles-Monceau,48.886529956819814,2.3173041617487353,Private room,44,1,9,2016-06-22,1.99,2,213
9248594,2 pièces proche Arc de Triomphe,9719818,Clément,,Batignolles-Monceau,48.89315380730719,2.3196499563282074,Entire home/apt,80,1,0,,,1,0
4467154,Appt avec terrasse dans Paris,9754022,Laura,,Batignolles-Monceau,48.887573199681796,2.3131173098552047,Entire home/apt,90,1,0,,,1,0
12820986,SpecialEuro16 Nice flat near Stade,69939499,Eric,,Batignolles-Monceau,48.892469586698454,2.318323368433071,Entire home/apt,79,7,0,,,1,28
8712155,Room in a charming family flat,1586709,Anne,,Batignolles-Monceau,48.887535326964695,2.3171949671222203,Private room,60,1,4,2016-06-08,0.92,2,365
13596206,appartement in 17eme Paris,9825323,Aurora,,Batignolles-Monceau,48.89434344506536,2.318633028520625,Entire home/apt,50,2,1,2016-06-27,1,1,17
6208359,New studio Paris 17 Cardinet Parc,27723885,Thierry,,Batignolles-Monceau,48.891023835327395,2.3159893524194333,Entire home/apt,75,1,0,,,1,361
6454807,Quiet room in a charming flat,7916878,Julie,,Batignolles-Monceau,48.88667470763575,2.3204886636744884,Private room,62,1,2,2016-02-06,0.21,2,336
13112776,Amazing location in Paris,62247627,Naima,,Batignolles-Monceau,48.893412722929824,2.3204860945632926,Entire home/apt,90,1,2,2016-06-17,2,1,358
5134328,"Belle chambre dans le 75017, calme.",26540547,Louise & Jordy,,Batignolles-Monceau,48.89335126621074,2.318933650823383,Private room,32,1,13,2016-06-30,9.29,1,316
13621620,Little nest in Le Batignolles,35407359,Aurore,,Batignolles-Monceau,48.88710917374142,2.31997291067298,Entire home/apt,60,1,0,,,1,47
1379544,Appartement à louer dans Paris ,7473993,Patricia,,Batignolles-Monceau,48.88678264416114,2.3190399098756487,Private room,77,15,0,,,1,365
12670644,Manet aux Batignolles,68844276,Rosine,,Batignolles-Monceau,48.89040645463615,2.318947003779747,Entire home/apt,50,21,0,,,1,358
2356246,Lovely studio for 2 Batignolles,1326153,Lucie,,Batignolles-Monceau,48.8870032834845,2.319161189860761,Entire home/apt,70,2,31,2016-06-13,1.08,1,203
10010233,Lovely and comfortable apt in Paris,13767534,Margaux,,Batignolles-Monceau,48.89167864884327,2.3176194819931055,Entire home/apt,70,1,15,2016-05-30,2.41,1,1
2212159,Charming flat fully renovated,11284666,Timothée,,Batignolles-Monceau,48.89294637903222,2.3191171428004966,Entire home/apt,84,2,20,2016-06-24,0.71,1,304
4825937,"Cosy studio in Paris, Montmartre",8724757,Nestor,,Batignolles-Monceau,48.89245296216879,2.3177426576487163,Entire home/apt,38,1,91,2016-06-29,4.96,1,325
2186702,2 pièces lumineux et moderne 17ème,11149905,Charles,,Batignolles-Monceau,48.89636706442125,2.31756158828427,Entire home/apt,65,1,18,2016-01-05,0.65,1,337
13622725,Sunny Studio Paris,30790249,Magali,,Batignolles-Monceau,48.892573011378076,2.318722037831265,Entire home/apt,35,2,0,,,1,50
6832066,Adorable petit Studio avec terrasse,35479522,Marie,,Batignolles-Monceau,48.889716874195884,2.3194519945984964,Entire home/apt,50,3,1,2015-08-23,0.09,1,0
11525862,4-person flat closed to subway,15760150,Thomas,,Batignolles-Monceau,48.88973765954954,2.31985368926985,Entire home/apt,49,6,2,2016-04-05,0.62,1,76
13097292,2 pièces Batignolles 30m²,72739195,Laetitia,,Batignolles-Monceau,48.895488813934556,2.319838785514207,Entire home/apt,60,2,2,2016-06-13,2,1,335
5067979,Charmant 2 pièces proche montmartre,14358703,Antoine,,Batignolles-Monceau,48.88971000997987,2.317512790486328,Entire home/apt,75,1,0,,,1,0
5963330,2 pièces de style Montmartrois,3889855,Catherine,,Batignolles-Monceau,48.8903390699629,2.3198487153076894,Entire home/apt,107,1,0,,,1,0
13683982,"Cosy room, simple and efficient!",79684386,Fahdi,,Batignolles-Monceau,48.893994156964524,2.3175515266497695,Private room,22,1,2,2016-07-02,2,1,365
7084514,1 bedroom+1 living room-Batignolles,21930151,Stephanie,,Batignolles-Monceau,48.889473663849905,2.31915793219373,Entire home/apt,50,1,0,,,1,55
13588970,"Cosy Parisian flat, 47 sq mt, 5 min from MLK park",31634032,Gregory,,Batignolles-Monceau,48.88836660050064,2.3164840672713,Entire home/apt,150,2,0,,,1,21
13034381,VIVEZ L'EURO 2016 EN COUPLE OU ENTRE AMIS !,57038395,David,,Batignolles-Monceau,48.89331532174009,2.318560640106485,Entire home/apt,65,7,0,,,1,7
11728897,Charming & Luminous apart !,31582218,Raquel,,Batignolles-Monceau,48.89359233294078,2.315892426788569,Entire home/apt,40,5,13,2016-06-29,3.64,1,22
11688247,Charmant studio dans les Epinettes,2041499,Lucile,,Batignolles-Monceau,48.893660410775176,2.3203932505452665,Entire home/apt,45,3,4,2016-06-21,1.20,1,88
13692599,45 m2 avec vue sur la Tour Eiffel,32833630,Fanny,,Batignolles-Monceau,48.89458770612043,2.319465304461228,Entire home/apt,60,1,1,2016-06-28,1,1,319
2280251,Charming flat Batignolles's heart,3569728,Aldric,,Batignolles-Monceau,48.88808964231054,2.3183393637288194,Entire home/apt,50,1,14,2015-12-17,0.52,1,0
13440072,Cosy Flat with 2 bedrooms in heart of Batignolles,7654491,Margot,,Batignolles-Monceau,48.891912610775265,2.317617869353229,Entire home/apt,80,3,0,,,1,22
12838851,Flat in Paris 17 (5 stations from STADE DE FRANCE),45975373,Laurent,,Batignolles-Monceau,48.89295559680496,2.31883175475678,Entire home/apt,70,1,2,2016-06-12,1.50,1,363
7832622,Studio 17ème proche Batignolles,18343822,Pauline,,Batignolles-Monceau,48.89376739653799,2.3193695853787797,Entire home/apt,34,5,0,,,1,0
13628811,Cosy flat close to Batignolles and Pigalle,5518078,Capucine,,Batignolles-Monceau,48.89117178454138,2.3199839083863365,Entire home/apt,50,1,2,2016-06-30,2,1,176
5635403,AUTHENTIC PARISIAN! CENTRAL FLAT,29207098,Anna,,Batignolles-Monceau,48.889939892421374,2.3173536905571557,Entire home/apt,85,1,69,2016-06-19,4.36,2,298
334265,Nice double room in a big flat ,1014402,Amelie,,Batignolles-Monceau,48.89032378150968,2.3176713306102488,Private room,50,2,34,2015-06-26,0.68,1,348
13757262,Lovely flat between Montmartre and Batignolles,39521888,Léa,,Batignolles-Monceau,48.893692916669686,2.3184085110219628,Entire home/apt,30,2,2,2016-07-03,2,1,29
12597392,2 bedrooms appartment in Paris,23378875,Maxime,,Batignolles-Monceau,48.89458928331943,2.31346107763838,Entire home/apt,100,1,0,,,1,0
13792329,"20 mins des Champs, Montmartre en métro",40331221,Bassem,,Batignolles-Monceau,48.88712912123858,2.3152700835661824,Entire home/apt,79,2,0,,,1,8
13618773,2 pièces 40 m2 Paris 17 Batignolles,7223654,Alexandre,,Batignolles-Monceau,48.88758953381038,2.3195993342226315,Entire home/apt,50,20,0,,,1,52
11095978,Très bel appartement Batignolles,57621640,Stephane,,Batignolles-Monceau,48.891798516165366,2.3192050566859335,Entire home/apt,90,4,0,,,1,33
1307417,Wonderful 1BedRoom with terrace,7106942,Sixtine,,Batignolles-Monceau,48.8883496262971,2.3184508473549603,Entire home/apt,70,1,12,2016-05-04,0.34,1,118
3516784,SPACIOUS FAMILY HOME 72m2 *2 DBL BR,144300,Benedicte,,Batignolles-Monceau,48.88657076807776,2.3188660399328573,Entire home/apt,99,3,43,2016-06-25,1.98,1,229
